State,Total_Confirmed,Total_Cured,Total_Death,DATE,Total_confirmed2,Confirmed_cases_on_this_day,Recovered_cases_on_this_day,Death_cases_on_this_day
Assam,424385,368981,3523,04-06-2021,424385,4309,4790,46
Bihar,710199,693472,5296,04-06-2021,710199,1106,2238,28
Chandigarh,60399,58502,762,04-06-2021,60399,111,226,1
Chhattisgarh,976760,934243,13139,04-06-2021,976760,1619,3854,22
Dadra and Nagar Haveli and Daman and Diu,10345,10091,4,04-06-2021,10345,14,46,0
Delhi,1427926,1394731,24447,04-06-2021,1427926,487,1058,45
Goa,157847,145437,2710,04-06-2021,157847,572,1695,17
Gujarat,813270,778976,9890,04-06-2021,813270,1207,3018,17
Haryana,760019,738799,8532,04-06-2021,760019,980,2889,71
Himachal Pradesh,193137,178847,3233,04-06-2021,193137,995,1890,23
Jammu and Kashmir,295879,261230,3992,04-06-2021,295879,1801,2694,29
Jharkhand,339930,327372,5021,04-06-2021,339930,1015,775,10
Karnataka,2653446,2336096,30531,04-06-2021,2653446,18324,24036,514
Kerala,2584853,2390779,9375,04-06-2021,2584853,18853,26569,153
Ladakh,18954,17256,193,04-06-2021,18954,113,137,2
Lakshadweep,8479,7089,35,04-06-2021,8479,144,256,0
Madhya Pradesh,782945,760552,8207,04-06-2021,782945,846,3746,50
Maharashtra,5791413,5486206,97394,04-06-2021,5791413,15229,25617,643
Manipur,52899,43187,849,04-06-2021,52899,621,783,10
Meghalaya,37149,30172,625,04-06-2021,37149,552,594,9
Mizoram,13064,9602,47,04-06-2021,13064,205,108,2
Nagaland,22240,17125,404,04-06-2021,22240,168,284,5
Odisha,790970,713055,2873,04-06-2021,790970,8839,10434,42
Puducherry,107114,95516,1583,04-06-2021,107114,815,950,16
Punjab,574114,530601,14840,04-06-2021,574114,2144,4512,92
Rajasthan,943494,907527,8559,04-06-2021,943494,1258,6456,44
Sikkim,16165,11718,263,04-06-2021,16165,289,205,3
Tamil Nadu,2172751,1866660,25665,04-06-2021,2172751,24405,32221,460
Telangana,585489,549579,3331,04-06-2021,585489,2261,3043,18
Tripura,53872,46993,539,04-06-2021,53872,650,763,5
Uttarakhand,332067,302964,6573,04-06-2021,332067,589,3387,38
Andaman and Nicobar Islands,7088,6852,121,05-06-2021,7088,18,32,2
Andhra Pradesh,1738990,1593921,11296,05-06-2021,1738990,10413,15469,83
Arunachal Pradesh,28786,24835,122,05-06-2021,28786,404,415,3
Assam,428933,373244,3577,05-06-2021,428933,4548,4263,54
Bihar,711190,695562,5319,05-06-2021,711190,991,2090,23
Chandigarh,60487,58717,765,05-06-2021,60487,88,215,3
Chhattisgarh,978220,938081,13162,05-06-2021,978220,1460,3838,23
Dadra and Nagar Haveli and Daman and Diu,10377,10261,4,05-06-2021,10377,32,170,0
Delhi,1428449,1395892,24497,05-06-2021,1428449,523,1161,50
Goa,158423,146597,2727,05-06-2021,158423,576,1160,17
Gujarat,814390,782374,9906,05-06-2021,814390,1120,3398,16
Haryana,760914,741255,8605,05-06-2021,760914,895,2456,73
Himachal Pradesh,193924,180877,3260,05-06-2021,193924,787,2030,27
Jammu and Kashmir,297602,263961,4026,05-06-2021,297602,1723,2731,34
Jharkhand,340408,328542,5034,05-06-2021,340408,478,1170,13
Karnataka,2669514,2358412,30895,05-06-2021,2669514,16068,22316,364
Kerala,2601082,2416639,9510,05-06-2021,2601082,16229,25860,135
Ladakh,19076,17528,194,05-06-2021,19076,122,272,1
Lakshadweep,8568,7324,36,05-06-2021,8568,89,235,1
Madhya Pradesh,783743,762597,8257,05-06-2021,783743,798,2045,50
Maharashtra,5805565,5507058,98771,05-06-2021,5805565,14152,20852,1377
Manipur,53690,43779,863,05-06-2021,53690,791,592,14
Meghalaya,37733,30980,643,05-06-2021,37733,584,808,18
Mizoram,13300,9816,51,05-06-2021,13300,236,214,4
Nagaland,22387,17276,416,05-06-2021,22387,147,151,12
Odisha,798699,724402,2912,05-06-2021,798699,7729,11347,39
Puducherry,107826,96731,1601,05-06-2021,107826,712,1215,18
Punjab,576119,534915,14927,05-06-2021,576119,2005,4314,87
Rajasthan,944500,911897,8599,05-06-2021,944500,1006,4370,40
Sikkim,16518,12002,266,05-06-2021,16518,353,284,3
Tamil Nadu,2195402,1900306,26128,05-06-2021,2195402,22651,33646,463
Telangana,587664,553400,3346,05-06-2021,587664,2175,3821,15
Tripura,54580,47663,550,05-06-2021,54580,708,670,11
Uttarakhand,332959,307045,6631,05-06-2021,332959,892,4081,58
Uttar Pradesh,1696325,1652417,21031,05-06-2021,1696325,1113,3646,136
West Bengal,1411448,1342391,16034,05-06-2021,1411448,7913,16557,113
Andaman and Nicobar Islands,7105,6876,122,06-06-2021,7105,17,24,1
Andhra Pradesh,1749363,1609879,11376,06-06-2021,1749363,10373,15958,80
Arunachal Pradesh,29113,25237,123,06-06-2021,29113,327,402,1
Assam,432714,376343,3621,06-06-2021,432714,3781,3099,44
Bihar,712197,697229,5340,06-06-2021,712197,1007,1667,21
Chandigarh,60585,58892,768,06-06-2021,60585,98,175,3
Chhattisgarh,979576,941489,13192,06-06-2021,979576,1356,3408,30
Dadra and Nagar Haveli and Daman and Diu,10387,10261,4,06-06-2021,10387,10,0,0
Delhi,1428863,1397575,24557,06-06-2021,1428863,414,1683,60
Goa,158990,148030,2744,06-06-2021,158990,567,1433,17
Gujarat,815386,785378,9921,06-06-2021,815386,996,3004,15
Haryana,761637,742999,8664,06-06-2021,761637,723,1744,59
Himachal Pradesh,194742,181979,3279,06-06-2021,194742,818,1102,19
Jammu and Kashmir,299050,266576,4051,06-06-2021,299050,1448,2615,25
Jharkhand,340925,329640,5046,06-06-2021,340925,517,1098,12
Karnataka,2683314,2383758,31260,06-06-2021,2683314,13800,25346,365
Kerala,2618410,2440642,9719,06-06-2021,2618410,17328,24003,209
Ladakh,19147,17782,195,06-06-2021,19147,71,254,1
Lakshadweep,8667,7469,38,06-06-2021,8667,99,145,2
Madhya Pradesh,784461,764822,8295,06-06-2021,784461,718,2225,38
Maharashtra,5819224,5528834,99512,06-06-2021,5819224,13659,21776,741
Manipur,54407,44519,872,06-06-2021,54407,717,740,9
Meghalaya,38230,31781,652,06-06-2021,38230,497,801,9
Mizoram,13567,10151,53,06-06-2021,13567,267,335,2
Nagaland,22696,17455,422,06-06-2021,22696,309,179,6
Odisha,806094,732018,2952,06-06-2021,806094,7395,7616,40
Puducherry,108439,98043,1613,06-06-2021,108439,613,1312,12
Punjab,577997,538534,15009,06-06-2021,577997,1878,3619,82
Rajasthan,945442,915261,8631,06-06-2021,945442,942,3364,32
Sikkim,16771,12285,268,06-06-2021,16771,253,283,2
Tamil Nadu,2216812,1932778,26571,06-06-2021,2216812,21410,32472,443
Telangana,589734,557162,3364,06-06-2021,589734,2070,3762,18
Tripura,55234,48195,558,06-06-2021,55234,654,532,8
Uttarakhand,333578,309609,6664,06-06-2021,333578,619,2564,33
Uttar Pradesh,1697352,1656763,21151,06-06-2021,1697352,1027,4346,120
West Bengal,1419130,1358537,16152,06-06-2021,1419130,7682,16146,118
Andaman and Nicobar Islands,7119,6894,122,07-06-2021,7119,14,18,0
Andhra Pradesh,1758339,1623447,11466,07-06-2021,1758339,8976,13568,90
Arunachal Pradesh,29336,25618,125,07-06-2021,29336,223,381,2
Assam,434942,380419,3658,07-06-2021,434942,2228,4076,37
Bihar,713117,699028,5381,07-06-2021,713117,920,1799,41
Chandigarh,60659,59054,772,07-06-2021,60659,74,162,4
Chhattisgarh,980575,944078,13217,07-06-2021,980575,999,2589,25
Dadra and Nagar Haveli and Daman and Diu,10394,10261,4,07-06-2021,10394,7,0,0
Delhi,1429244,1398764,24591,07-06-2021,1429244,381,1189,34
Goa,159393,149479,2760,07-06-2021,159393,403,1449,16
Gujarat,816234,788293,9933,07-06-2021,816234,848,2915,12
Haryana,762291,744482,8712,07-06-2021,762291,654,1483,48
Himachal Pradesh,195099,183441,3297,07-06-2021,195099,357,1462,18
Jammu and Kashmir,300490,269675,4074,07-06-2021,300490,1440,3099,23
Jharkhand,341218,330478,5054,07-06-2021,341218,293,838,8
Karnataka,2695523,2409417,31580,07-06-2021,2695523,12209,25659,320
Kerala,2633082,2462071,9946,07-06-2021,2633082,14672,21429,227
Ladakh,19197,17913,195,07-06-2021,19197,50,131,0
Lakshadweep,8737,7694,38,07-06-2021,8737,70,225,0
Madhya Pradesh,785196,766756,8337,07-06-2021,785196,735,1934,42
Maharashtra,5831781,5543267,100130,07-06-2021,5831781,12557,14433,618
Manipur,55230,45165,881,07-06-2021,55230,823,646,9
Meghalaya,38718,32471,664,07-06-2021,38718,488,690,12
Mizoram,13679,10345,55,07-06-2021,13679,112,194,2
Nagaland,22773,17615,426,07-06-2021,22773,77,160,4
Odisha,813096,739376,2994,07-06-2021,813096,7002,7358,42
Puducherry,109079,99181,1628,07-06-2021,109079,640,1138,15
Punjab,579560,542324,15076,07-06-2021,579560,1563,3790,67
Rajasthan,946346,919115,8656,07-06-2021,946346,904,3854,25
Sikkim,17111,12532,273,07-06-2021,17111,340,247,5
Tamil Nadu,2237233,1965939,27005,07-06-2021,2237233,20421,33161,434
Telangana,591170,560776,3378,07-06-2021,591170,1436,3614,14
Tripura,55469,48984,564,07-06-2021,55469,235,789,6
Uttarakhand,334024,311200,6699,07-06-2021,334024,446,1591,35
Uttar Pradesh,1698389,1659209,21236,07-06-2021,1698389,1037,2446,85
West Bengal,1426132,1374419,16259,07-06-2021,1426132,7002,15882,107
Andaman and Nicobar Islands,7131,6912,123,08-06-2021,7131,12,18,1
Andhra Pradesh,1763211,1637149,11552,08-06-2021,1763211,4872,13702,86
Arunachal Pradesh,29696,26131,125,08-06-2021,29696,360,513,0
Assam,438746,385032,3695,08-06-2021,438746,3804,4613,37
Bihar,713879,700224,5424,08-06-2021,713879,762,1196,43
Chandigarh,60707,59193,774,08-06-2021,60707,48,139,2
Chhattisgarh,981860,947527,13243,08-06-2021,981860,1285,3449,26
Dadra and Nagar Haveli and Daman and Diu,10419,10261,4,08-06-2021,10419,25,0,0
Delhi,1429475,1399640,24627,08-06-2021,1429475,231,876,36
Goa,159811,150574,2840,08-06-2021,159811,418,1095,80
Gujarat,817012,790906,9944,08-06-2021,817012,778,2613,11
Haryana,762931,746156,8751,08-06-2021,762931,640,1674,39
Himachal Pradesh,195755,184885,3315,08-06-2021,195755,656,1444,18
Jammu and Kashmir,301467,273853,4090,08-06-2021,301467,977,4178,16
Jharkhand,341576,331204,5060,08-06-2021,341576,358,726,6
Karnataka,2707481,2436716,31920,08-06-2021,2707481,11958,27299,340
Kerala,2642395,2483992,10157,08-06-2021,2642395,9313,21921,211
Ladakh,19258,18052,195,08-06-2021,19258,61,139,0
Lakshadweep,8775,7889,41,08-06-2021,8775,38,195,3
Madhya Pradesh,785767,768538,8369,08-06-2021,785767,571,1782,32
Maharashtra,5842000,5564348,100470,08-06-2021,5842000,10219,21081,340
Manipur,55828,45948,896,08-06-2021,55828,598,783,15
Meghalaya,39156,33160,669,08-06-2021,39156,438,689,5
Mizoram,13996,10553,55,08-06-2021,13996,317,208,0
Nagaland,22918,17786,429,08-06-2021,22918,145,171,3
Odisha,819214,747805,3035,08-06-2021,819214,6118,8429,41
Puducherry,109561,100377,1638,08-06-2021,109561,482,1196,10
Punjab,580829,545674,15160,08-06-2021,580829,1269,3350,84
Rajasthan,946975,922544,8687,08-06-2021,946975,629,3429,31
Sikkim,17170,12846,273,08-06-2021,17170,59,314,0
Tamil Nadu,2256681,1997299,27356,08-06-2021,2256681,19448,31360,351
Telangana,593103,564303,3394,08-06-2021,593103,1933,3527,16
Tripura,56169,49579,572,08-06-2021,56169,700,595,8
Uttarakhand,334419,313566,6731,08-06-2021,334419,395,2366,32
Uttar Pradesh,1699083,1662069,21333,08-06-2021,1699083,694,2860,97
West Bengal,1432019,1388771,16362,08-06-2021,1432019,5887,14352,103
Andaman and Nicobar Islands,7154,6935,125,09-06-2021,7154,23,23,2
Andhra Pradesh,1771007,1651790,11629,09-06-2021,1771007,7796,14641,77
Arunachal Pradesh,30000,26569,126,09-06-2021,30000,304,438,1
Assam,442694,388451,3738,09-06-2021,442694,3948,3419,43
Bihar,714590,701234,5458,09-06-2021,714590,711,1010,34
Chandigarh,60778,59314,779,09-06-2021,60778,71,121,5
Chhattisgarh,982962,950234,13257,09-06-2021,982962,1102,2707,14
Dadra and Nagar Haveli and Daman and Diu,10427,10262,4,09-06-2021,10427,8,1,0
Delhi,1429791,1400161,24668,09-06-2021,1429791,316,521,41
Goa,160284,151526,2859,09-06-2021,160284,473,952,19
Gujarat,817707,793028,9955,09-06-2021,817707,695,2122,11
Haryana,763566,747246,8789,09-06-2021,763566,635,1090,38
Himachal Pradesh,196351,186040,3328,09-06-2021,196351,596,1155,13
Jammu and Kashmir,302651,276733,4101,09-06-2021,302651,1184,2880,11
Jharkhand,342179,332007,5073,09-06-2021,342179,603,803,13
Karnataka,2717289,2460165,32099,09-06-2021,2717289,9808,23449,179
Kerala,2657962,2504011,10281,09-06-2021,2657962,15567,20019,124
Ladakh,19330,18194,195,09-06-2021,19330,72,142,0
Lakshadweep,8874,7942,42,09-06-2021,8874,99,53,1
Madhya Pradesh,786302,769914,8405,09-06-2021,786302,535,1376,36
Maharashtra,5852891,5580925,101172,09-06-2021,5852891,10891,16577,702
Manipur,56576,46527,908,09-06-2021,56576,748,579,12
Meghalaya,39535,33933,678,09-06-2021,39535,379,773,9
Mizoram,14196,10769,57,09-06-2021,14196,200,216,2
Nagaland,23051,17943,432,09-06-2021,23051,133,157,3
Odisha,825110,756641,3080,09-06-2021,825110,5896,8836,45
Puducherry,110106,101315,1644,09-06-2021,110106,545,938,6
Punjab,582081,548316,15219,09-06-2021,582081,1252,2642,59
Rajasthan,947504,925161,8719,09-06-2021,947504,529,2617,32
Sikkim,17425,13132,275,09-06-2021,17425,255,286,2
Tamil Nadu,2274704,2028344,27765,09-06-2021,2274704,18023,31045,409
Telangana,595000,567285,3409,09-06-2021,595000,1897,2982,15
Tripura,56794,50440,577,09-06-2021,56794,625,861,5
Uttarakhand,334965,316283,6797,09-06-2021,334965,546,2717,66
Uttar Pradesh,1699787,1664295,21425,09-06-2021,1699787,704,2226,92
West Bengal,1437446,1401061,16460,09-06-2021,1437446,5427,12290,98
Andaman and Nicobar Islands,7168,6952,125,10-06-2021,7168,14.0,17.0,0.0
Andhra Pradesh,1779773,1664082,11696,10-06-2021,1779773,8766.0,12292.0,67.0
Arunachal Pradesh,30247,26848,128,10-06-2021,30247,247.0,279.0,2.0
Assam,446445,392806,3793,10-06-2021,446445,3751.0,4355.0,55.0
Bihar****,715179,701234,9429,10-06-2021,715179,,,
Chandigarh,60862,59432,781,10-06-2021,60862,84.0,118.0,2.0
Chhattisgarh,983916,952532,13271,10-06-2021,983916,954.0,2298.0,14.0
Dadra and Nagar Haveli and Daman and Diu,10437,10296,4,10-06-2021,10437,10.0,34.0,0.0
Delhi,1430128,1400913,24704,10-06-2021,1430128,337.0,752.0,36.0
Goa,160740,152073,2877,10-06-2021,160740,456.0,547.0,18.0
Gujarat,818351,794703,9965,10-06-2021,818351,644.0,1675.0,10.0
Haryana,764094,748186,8829,10-06-2021,764094,528.0,940.0,40.0
Himachal Pradesh,196905,186880,3343,10-06-2021,196905,554.0,840.0,15.0
Jammu and Kashmir,303749,279779,4118,10-06-2021,303749,1098.0,3046.0,17.0
Jharkhand,342481,332622,5076,10-06-2021,342481,302.0,615.0,3.0
Karnataka,2728248,2480411,32291,10-06-2021,2728248,10959.0,20246.0,192.0
Kerala,2674166,2524248,10437,10-06-2021,2674166,16204.0,20237.0,156.0
Ladakh,19385,18265,195,10-06-2021,19385,55.0,71.0,0.0
Lakshadweep,9002,8173,42,10-06-2021,9002,128.0,231.0,0.0
Madhya Pradesh,786755,771243,8441,10-06-2021,786755,453.0,1329.0,36.0
Maharashtra,5863880,5597304,101833,10-06-2021,5863880,10989.0,16379.0,661.0
Manipur,57351,47129,915,10-06-2021,57351,775.0,602.0,7.0
Meghalaya,39983,34440,694,10-06-2021,39983,448.0,507.0,16.0
Mizoram,14534,10891,58,10-06-2021,14534,338.0,122.0,1.0
Nagaland,23237,18909,435,10-06-2021,23237,186.0,966.0,3.0
Odisha,831129,764673,3123,10-06-2021,831129,6019.0,8032.0,43.0
Puducherry,110748,102247,1648,10-06-2021,110748,642.0,932.0,4.0
Punjab,583474,550837,15293,10-06-2021,583474,1393.0,2521.0,74.0
Rajasthan,948024,927443,8749,10-06-2021,948024,520.0,2282.0,30.0
Sikkim,17656,13511,276,10-06-2021,17656,231.0,379.0,1.0
Tamil Nadu,2292025,2059597,28170,10-06-2021,2292025,17321.0,31253.0,405.0
Telangana,596813,569086,3426,10-06-2021,596813,1813.0,1801.0,17.0
Tripura,57452,50803,591,10-06-2021,57452,658.0,363.0,14.0
Uttarakhand,335478,319371,6849,10-06-2021,335478,513.0,3088.0,52.0
Uttar Pradesh,1700476,1666001,21516,10-06-2021,1700476,689.0,1706.0,91.0
West Bengal,1442830,1411573,16555,10-06-2021,1442830,5384.0,10512.0,95.0
Andaman and Nicobar Islands,7197,6973,125,11-06-2021,7197,29,21,0
Andhra Pradesh,1787883,1677063,11763,11-06-2021,1787883,8110,12981,67
Arunachal Pradesh,30492,27150,133,11-06-2021,30492,245,302,5
Assam,450201,397929,3844,11-06-2021,450201,3756,5123,51
Bihar****,715730,701234,9452,11-06-2021,715730,551,0,23
Chandigarh,60928,59564,783,11-06-2021,60928,66,132,2
Chhattisgarh,984950,954390,13285,11-06-2021,984950,1034,1858,14
Dadra and Nagar Haveli and Daman and Diu,10445,10320,4,11-06-2021,10445,8,24,0
Delhi,1430433,1401473,24748,11-06-2021,1430433,305,560,44
Goa,161153,152657,2891,11-06-2021,161153,413,584,14
Gujarat,818895,796208,9976,11-06-2021,818895,544,1505,11
Haryana,764633,749407,8861,11-06-2021,764633,539,1221,32
Himachal Pradesh,197438,187742,3358,11-06-2021,197438,533,862,15
Jammu and Kashmir,304866,282142,4143,11-06-2021,304866,1117,2363,25
Jharkhand,342774,333179,5081,11-06-2021,342774,293,557,5
Karnataka,2739290,2496132,32485,11-06-2021,2739290,11042,15721,194
Kerala,2688590,2542242,10631,11-06-2021,2688590,14424,17994,194
Ladakh,19475,18425,197,11-06-2021,19475,90,160,2
Lakshadweep,9073,8310,42,11-06-2021,9073,71,137,0
Madhya Pradesh,787175,772375,8475,11-06-2021,787175,420,1132,34
Maharashtra,5876087,5608753,103748,11-06-2021,5876087,12207,11449,1915
Manipur,58081,47797,925,11-06-2021,58081,730,668,10
Meghalaya,40586,34867,704,11-06-2021,40586,603,427,10
Mizoram,14743,11104,61,11-06-2021,14743,209,213,3
Nagaland,23350,19032,441,11-06-2021,23350,113,123,6
Odisha,837226,772972,3167,11-06-2021,837226,6097,8299,44
Puducherry,111255,102893,1657,11-06-2021,111255,507,646,9
Punjab,584785,553174,15367,11-06-2021,584785,1311,2337,74
Rajasthan,948562,929711,8772,11-06-2021,948562,538,2268,23
Sikkim,17943,13624,279,11-06-2021,17943,287,113,3
Tamil Nadu,2308838,2091646,28528,11-06-2021,2308838,16813,32049,358
Telangana,598611,571610,3440,11-06-2021,598611,1798,2524,14
Tripura,58093,51653,596,11-06-2021,58093,641,850,5
Uttarakhand,335866,322347,6878,11-06-2021,335866,388,2976,29
Uttar Pradesh,1701072,1667232,21597,11-06-2021,1701072,596,1231,81
West Bengal,1448104,1416743,16642,11-06-2021,1448104,5274,5170,87
Andaman and Nicobar Islands,7233,6984,125,12-06-2021,7233,36,11,0
Andhra Pradesh,1796122,1688198,11824,12-06-2021,1796122,8239,11135,61
Arunachal Pradesh,30850,27438,138,12-06-2021,30850,358,288,5
Assam,453867,403170,3873,12-06-2021,453867,3666,5241,29
Bihar****,716296,701234,9466,12-06-2021,716296,566,0,14
Chandigarh,60998,59648,786,12-06-2021,60998,70,84,3
Chhattisgarh,985691,956459,13300,12-06-2021,985691,741,2069,15
Dadra and Nagar Haveli and Daman and Diu,10456,10343,4,12-06-2021,10456,11,23,0
Delhi,1430671,1401977,24772,12-06-2021,1430671,238,504,24
Goa,161576,153476,2899,12-06-2021,161576,423,819,8
Gujarat,819376,797734,9985,12-06-2021,819376,481,1526,9
Haryana,765096,750443,8904,12-06-2021,765096,463,1036,43
Himachal Pradesh,197943,188697,3367,12-06-2021,197943,505,955,9
Jammu and Kashmir,305772,284027,4160,12-06-2021,305772,906,1885,17
Jharkhand,343065,333763,5082,12-06-2021,343065,291,584,1
Karnataka,2747539,2511105,32644,12-06-2021,2747539,8249,14973,159
Kerala,2702823,2557597,10804,12-06-2021,2702823,14233,15355,173
Ladakh,19506,18513,197,12-06-2021,19506,31,88,0
Lakshadweep,9122,8414,43,12-06-2021,9122,49,104,1
Madhya Pradesh,787572,773615,8510,12-06-2021,787572,397,1240,35
Maharashtra,5887853,5616857,106367,12-06-2021,5887853,11766,8104,2619
Manipur,58768,48902,944,12-06-2021,58768,687,1105,19
Meghalaya,41100,35393,714,12-06-2021,41100,514,526,10
Mizoram,14921,11358,62,12-06-2021,14921,178,254,1
Nagaland,23466,19244,445,12-06-2021,23466,116,212,4
Odisha,842461,781488,3210,12-06-2021,842461,5235,8516,43
Puducherry,111684,103860,1668,12-06-2021,111684,429,967,11
Punjab,585986,555245,15435,12-06-2021,585986,1201,2071,68
Rajasthan,949008,931186,8799,12-06-2021,949008,446,1475,27
Sikkim,18090,13901,281,12-06-2021,18090,147,277,2
Tamil Nadu,2324597,2120889,28906,12-06-2021,2324597,15759,29243,378
Telangana,600318,574103,3456,12-06-2021,600318,1707,2493,16
Tripura,58521,52218,604,12-06-2021,58521,428,565,8
Uttarakhand,336153,323967,6909,12-06-2021,336153,287,1620,31
Uttar Pradesh,1701668,1668874,21667,12-06-2021,1701668,596,1642,70
West Bengal,1452987,1421064,16731,12-06-2021,1452987,4883,4321,89
Andaman and Nicobar Islands,7243,6996,126,13-06-2021,7243,10,12,1
Andhra Pradesh,1803074,1699775,11882,13-06-2021,1803074,6952,11577,58
Arunachal Pradesh,31148,27818,143,13-06-2021,31148,298,380,5
Assam,457330,408770,3915,13-06-2021,457330,3463,5600,42
Bihar,716728,701543,9484,13-06-2021,716728,2138,309,4026
Chandigarh,61056,59727,789,13-06-2021,61056,58,79,3
Chhattisgarh,986504,958111,13311,13-06-2021,986504,813,1652,11
Dadra and Nagar Haveli and Daman and Diu,10462,10363,4,13-06-2021,10462,6,20,0
Delhi,1430884,1402474,24800,13-06-2021,1430884,213,497,28
Goa,162048,154077,2914,13-06-2021,162048,472,601,15
Gujarat,819866,799012,9991,13-06-2021,819866,490,1278,6
Haryana,765522,751387,8949,13-06-2021,765522,426,944,45
Himachal Pradesh,198313,189527,3384,13-06-2021,198313,370,830,17
Jammu and Kashmir,306638,286180,4174,13-06-2021,306638,866,2153,14
Jharkhand,343304,334256,5082,13-06-2021,343304,239,493,0
Karnataka,2757324,2532719,32788,13-06-2021,2757324,9785,21614,144
Kerala,2716655,2575769,10975,13-06-2021,2716655,13832,18172,171
Ladakh,19544,18601,197,13-06-2021,19544,38,88,0
Lakshadweep,9175,8517,43,13-06-2021,9175,53,103,0
Madhya Pradesh,787909,774600,8534,13-06-2021,787909,337,985,24
Maharashtra,5898550,5631767,108333,13-06-2021,5898550,10697,14910,1966
Manipur,59322,49653,959,13-06-2021,59322,554,751,15
Meghalaya,41601,36003,727,13-06-2021,41601,501,610,13
